userA	userB	score
hcyinguyenvan	jeremiedetrey	5
romainboistel	gibierfrancois	5
frederiquelangue	philippedeso	7
monnet	emmanuelhadoux	3
benjaminbourdon	juliengilet1	3
celinesmith	amicfrouvelle	3
ericf	adrienfabre	3
jeanpierregesbert	romainbazile	3
delphinedebarre	chekib1	3
inradistodilehologne	sandrinemalotaux	4
bernadettebergeret	geoffreyharaux	3
emmanueld	ol	3
jozefinasadowska	sbauin	7
ernoult	beorchia	4
jeanfrancoislutz	pierrebauvin	3
mag	sophiepochic	4
sbauin	eliemichel	7
mathieublanchard	adrienchopin	4
emiliebrunet	hugol	4
hurtersavie	eliemichel	3
hugol	olivierjacquot	3
maxb	pascalearaujo	3
prescillialagarrigue	schwartzlionel	3
stephanepouyllau	sylvaincrovisier1	4
odilecontat	cecilearmana	4
cedrictemple	huguessamyn	3
isabellegouat	nieddu	3
benjaminprevost	pascalearaujo	3
francoisetruffert	christofschoch	4
fredericdanielluclehobey	marielaurebretin	3
pierrefleury1	jeanfrancois	3
inradistodilehologne	emmanuellecorne	5
jeanmallet	vincentreverdy	4
celinefouga	leinardifrancesca	3
annebergez	chevallierchantepie	3
chauvinbrigitte	monnet	3
roux3	olivierzendra2	5
annebergez	aicardistephane	3
maxb	yadlajoie	4
aymerich	louisgesbert	6
jeanbaptistemouret	beorchia	4
brunodurand	cenacpeggy	3
nicolasdandrimont	pascaltobaly	3
mathieuperona	christophebrocquet	4
remiwatrigant	nicolasdumoulin	3
sbauin	fabienandre	4
monnet	frederiqueflamerie	4
sr	rmathis	4
gregallaire	lucadefeo	3
saeditionsdupuis	christinedemazieres	34
carolinelandry	patricebellot1	5
pierrev	laurentlopez	4
olivierbuffet	marindacos	5
anicetrohee	miklarzclement	3
olivierchapuis	bernadettebergeret	5
francisandre	catherinelandry	8
stephanemagnier	fortyannick	4
damienrobert	antoineamarilli	11
chauvinbrigitte	rousseletlouis	3
benjaminguichard	emmanuellecorne	5
christinekosmopoulos	chekib1	4
aymerich	emmanuelthome	4
aymericpoulainmaubant	emmanuelhadoux	3
dissemin	fabienlabarthe	4
maisonobeluc	imr	3
sylvainpogodalla	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
lucadefeo	simona	3
maicf	pascaltobaly	3
anicetrohee	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
pierrickkoch	maicf	5
pierrickkoch	martinecoppet	3
gregallaire	paulgirard	3
vincentdanjean	celinesmith	3
sonneville	brundominique1	3
allia	ralphmatthes	4
merlet	brunodurand	3
pascalelalot	inptoulouseinstitutnationalpolytechniquedetoulouse	5
hadrienvroylandt	danielbourrion	3
charara	pocinho	3
clementtisserant	jeanchristophepeyssard	6
geraldineniateldacos	danielbourrion	5
jacquesmillet	emiliebrunet	5
clementtisserant	doctorant	3
pocinho	christineollendorff	4
victorkalt1	vincentreverdy	7
gregoire	jaimelire	8
vincentdanjean	victorkalt1	3
pierrenaegelen	alaincimino	4
alainberetzpresidentdeluniversitedestrasbourg	catherinelandry	5
hubertguillaud	celialentretien	3
marcjeanmougin	chantalbarutau	6
apincetre	hankahensens	3
hugol	cecileclavaud	7
fredericherbreteau	chauvinbrigitte	4
chantalbarutau	fouillet	3
annickvalibouze	valerielarroque	3
caroleb	marielaurebretin	3
jeanfrancoislutz	benoitrkloeckner	3
stephaniegroudiev	ernoult	5
odilecontat	sbauin	11
isabellegouat	laurent	3
samsond	chevallierchantepie	4
danielpouyllau	ouriachioussama	3
francoisducrocq	marindacos	6
laurentlyaudet	courtoischantal	4
nicolaspetitdemange	sylvaincrovisier1	3
agnesletouzey	huguessamyn	4
damienrobert	aymerich	5
francoisducrocq	valeryxavierlentz	5
marcjeanmougin	thomaslamarche	3
allia	sebastienlebonnois	6
emmanuellecorne	gibierfrancois	4
ackervalerie	samsond	3
elianedaphy	chantalbarutau	3
clairesaulou	henrigaly	4
thierychanier	olivierjacquot	4
cedricolivierturrin	danielbourrion	3
henrigaly	etiennepariat	8
gregallaire	jeanchristophepeyssard	9
cenacpeggy	ramdanikarim	4
cedrictemple	suzannemallet	4
samuelhornus	briot	3
sgl	benoitrkloeckner	4
odilecontat	eliemichel	4
mauleskinemouraby	hurtersavie	4
roux3	stephaniedordcrousle	3
audreysteinberger	martinecourbincoulaud	3
marcjeanmougin	alainberetzpresidentdeluniversitedestrasbourg	7
leblancannie	philippegambette	3
bibliothequeuniversitairedeslanguesetcivilisations	beorchia	3
xavierleroy	bossuet	5
juliendupredebaubigny	clairelemercier	6
doctorant	christinekosmopoulos	4
laurent	baratault	5
ouriachioussama	charlenecriton	3
alainherreman	laurentromary	4
marieannepaveau	geoffreyharaux	3
josettelapeyre	juko	3
agnesraymonddenise	francisandre	4
juliendupredebaubigny	bernieseek	3
thierryfournier	annebergez	4
patricebellot1	jeankempf	5
claudeniatel	miklarzclement	5
francoisrevol	martinecourbincoulaud	3
roux3	audeleblond	4
marieferrazzini	inradistodilehologne	4
laurent	marieferrazzini	3
charara	emmanuelthome	3
marieferrazzini	josettelapeyre	3
simona	sbauin	4
sandrinemalotaux	elodieponcet	7
laurentlyaudet	deputeeisabelleattard	3
ackervalerie	anthoinebourgeois	3
nieddu	anneclairelepicard	3
sgl	nolwennmaudet	4
maxb	apincetre	3
louisjachiet	josettelapeyre	4
arnaudferraris	arnalcedric	4
gregallaire	brunodurand	3
arnaudferraris	anthonymasure	3
alainmarois	philippeschnoebelen	3
clairelemercier	romainbazile	4
frederichelein	bibliothequeuniversitairedeslanguesetcivilisations	5
clementtisserant	jeanmarielebechec	3
hubertguillaud	clairelemercier	5
albertcohen	mariehelenedacos	4
samuelauthueil	pierre1	3
nathalieduchange	guillaumequeruel	5
davidmonniaux	emmanuellehelly	5
jeanchristophepeyssard	davidbenoist	10
manuelclergue	allia	3
clairesaulou	huguessamyn	3
claudeloverdo	hankahensens	4
arramyleroux	cypriengay	3
juliendupredebaubigny	laurentlyaudet	4
annickvalibouze	mauran	4
claudeniatel	rousseauhans	5
simona	sgl	3
gaelleriverieux	philippegambette	3
pierreboulet1	danielpouyllau	3
leoducas	gambazza	3
claudeloverdo	franckinfodocbib1	4
philippedeso	franckinfodocbib1	3
yadlajoie	ouriachioussama	4
thierychanier	sgl	3
aymerich	fortyannick	3
jeanmarielebechec	frederiqueflamerie	4
adrienkrahenbuhl	davidbenoist	3
sylvainschmitz	miklarzclement	4
stephaniedordcrousle	sophiepochic	3
louisgesbert	allia	9
favreau	jeanfrancois	3
lionelrieg	heraultfrederic	3
cedricolivierturrin	vivienripoll	3
jeanfrancoislutz	martinecoppet	4
albertcohen	bernardloic	3
albrechtzimmermann	sorouletpillon	3
chantalbarutau	nathalieduchange	4
jeremieroche	actessud	7
mariehelenedacos	adrienfabre	3
samuelhornus	olivierjacquot	3
victorkalt1	cypriengay	3
celinefouga	danielbourrion	3
caroleb	pablorauzy	3
christophebrocquet	brunodurand	3
favreau	albertcohen	3
francoisetruffert	arnalcedric	6
favreau	lucadefeo	3
fizcus	davidbenoist	4
jeanchristophepeyssard	maicf	5
2	clairelemercier	7
jeremiedetrey	fredericchapoton	4
thomaslamarche	nolwennmaudet	3
balmon	anthonymasure	3
aurelienberra	arnaudferraris	4
claudeloverdo	duflotjeanluc	3
claudeloverdo	patricetorguet	5
jeanpierregesbert	jozefinasadowska	3
brundominique1	cedrictemple	5
chantalviala	laurablasutto	3
julienbect	marcjeanmougin	6
julianbh	laurentbercot1	6
sorouletpillon	anneclairelepicard	3
duflotjeanluc	glize	4
guillaumecabanac	frederichelein	5
arramyleroux	audeleblond	3
francoisrevol	laurentbercot1	5
adrienchopin	christineollendorff	6
martinecourbincoulaud	marindacos	5
odilecontat	anthonymasure	3
davidmonniaux	agnesletouzey	4
henrigaly	giselemaxit	6
stephanemagnier	nicolasdandrimont	4
odilecontat	davidbenoist	9
chauvinbrigitte	emmanuelhadoux	5
stephaniegroudiev	olivierpantale	3
apincetre	laurentbercot1	3
allia	buloismichael	6
jeanfrancois	antonindelpeuch	5
catusciapalamidessi	meheut	3
delphinedebarre	sgl	4
nikolaykovachev	maxb	3
martinecourbincoulaud	geoffreyharaux	3
jeanbaptistemouret	juliendupredebaubigny	4
christophebrocquet	raclet	3
victorlefevre	marindacos	3
cavetdominique	heraultfrederic	6
olivierlegall1	bernardteissier	3
benjaminbourdon	ericdaspet	3
odilebenassy2	aeris	3
aymericpoulainmaubant	jeanpierregesbert	3
teodorknapik	eliemichel	4
jeremiedetrey	frederiqueflamerie	3
celinesmith	francisandre	4
prescillialagarrigue	noelthiboud	3
delphinedebarre	philippeschnoebelen	3
julienbect	annickvalibouze	3
albertcohen	brunodurand	4
geraldineniateldacos	vorosandre	3
pierrenaegelen	davidbenoist	7
marieferrazzini	virgileandreani	3
aymerich	courtoischantal	4
suzannemallet	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
benoitpier1	cypriengay	5
albertcohen	emmanuellecorne	5
gaelleriverieux	fabienandre	3
nicolaslemoine	sebastienbenzekry	4
magariel	jeanlucdeochandiano	3
jeannevarasco	benjaminguichard	4
caroleb	nicolaslemoine	3
damienrobert	chekib1	6
isabellegouat	silvanodalzilio	3
louisjachiet	geoffreyharaux	4
vincentdanjean	chekib1	5
remiwatrigant	annebergez	5
emmanuellecorne	deputeeisabelleattard	6
olivierchapuis	courtoischantal	3
jeanchristophepeyssard	emmanuelhadoux	3
annickvalibouze	juliegautierphaneuf	3
francoisetruffert	jeannevarasco	3
jeanpierregesbert	christineleininger	5
dominiqueroux	emmanuellecorne	6
francoislermigeaux	patricebellot1	7
valeriehurtevent1	chevallierchantepie	6
vincentdanjean	fizcus	4
patricebellot1	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
huguesvanbesien	sbauin	5
juliedacos	audeleblond	3
bossuet	elodieponcet	3
lucadefeo	roux3	3
clementtisserant	nicolasbarts	4
philippeschnoebelen	emmanuelthome	4
teodorknapik	cypriengay	4
caroleb	louisgesbert	6
adelineregeuniversitedestrasbourg	guycobolet1	4
isabellegouat	horatiucirstea	3
thomasletendre	duflotjeanluc	3
gregallaire	nicolaslemoine	7
geraldineniateldacos	monnet	4
adrienkrahenbuhl	gregoire	3
brundominique1	anthoinebourgeois	3
davidmonniaux	patricetorguet	5
aeris	miklarzclement	3
emiliebrunet	virgileandreani	5
aymerich	nieddu	4
rousseletlouis	inptoulouseinstitutnationalpolytechniquedetoulouse	4
anicetrohee	chevallierchantepie	3
claudeloverdo	sylvaincrovisier1	4
clementtisserant	patricetorguet	3
francistrautmann	allia	6
nieddu	valeriehurtevent1	4
nikolaykovachev	yadlajoie	5
leboecla	nicolasrs	3
olivierpantale	anicetrohee	4
jeremiedetrey	guycobolet1	3
dominiqueroux	danielpouyllau	6
arnaudferraris	davidmonniaux	6
celinefouga	amicfrouvelle	4
jeanlouisbougeret	marindacos	5
christofschoch	martinecourbincoulaud	4
maisonobeluc	rmathis	3
jeanchristophebach	christianlavault1	3
francoisparreau	sarraderafaele	3
vincentdanjean	valentinplichon	3
williamtriggs	romainboistel	6
castelainjeanchristophe	lerouergue1	7
beorchia	sylvaincrovisier1	4
thomaslamarche	frederichelein	4
raveau	helenebourguignon	7
pascalweil	aicardistephane	3
arramyleroux	vorosandre	3
francoisducrocq	briot	3
baratault	laurentlopez	5
marieevegeiger	fredericclavert	4
cecileclavaud	vincentreverdy	5
emiliebrunet	stephanepouyllau	5
odilehennaut	emmanuellecorne	4
leboecla	leclercarmelle	3
emmanuellecorne	giselemaxit	7
matthieumoy	jeremiebettinelli	4
mathieublanchard	jeanlucdeochandiano	3
favreau	allia	3
annebergez	vivienripoll	5
virgileandreani	miklarzclement	6
pierrickgaudry	leclercarmelle	3
jeremiedetrey	mihaelasighireanu	5
christineleininger	clairelemercier	6
lionelrieg	vincentdanjean	4
julianbh	moniqueteillaud	3
chantalviala	aicardistephane	3
benjaminbourdon	laurentlopez	5
olivierchapuis	samsond	3
sandrinemalotaux	marielaurebretin	3
annickvalibouze	heloisegazeau	3
marcjeanmougin	teodorknapik	6
guycobolet1	claudeniederlender	3
isabellegouat	francoisparreau	3
celinevautrin	clementtisserant	3
alainmarois	remiwatrigant	4
jeremienuel	louisgesbert	4
chekib1	severinlemaignan	3
maisonobeluc	francoislermigeaux	4
mauran	mathieusaby	4
jeanlouisbougeret	pierre1	3
valeriehurtevent1	victorkalt1	6
gabrielllang	philippeschnoebelen	3
doctorant	epristassociationdesresponsablesistdesorganismesderecherchefrancais	4
antoinelejay	stephanepouyllau	3
ludivineabd	marieevegeiger	4
francoisetruffert	catherinelandry	4
brunodurand	hugogimbert	3
castelainjeanchristophe	patrickfenouil	11
chantalbarutau	cavalier	3
durandaline	olivierpantale	4
dominiquelechaudel	francisandre	3
vincentdanjean	valerielarroque	3
jeanfrancois	valeriehurtevent1	7
jeanfrancoislutz	jeanchristophepeyssard	11
louisgesbert	alabau	3
jeannevarasco	allia	10
gregallaire	juliendupredebaubigny	3
leinardifrancesca	benoitrkloeckner	3
francoisetruffert	heloisegazeau	4
hcyinguyenvan	alaincimino	3
abharmach	etiennepariat	7
ernoult	pierre1	3
annickvalibouze	laurentromary	4
pocinho	laurentbercot1	4
justineancelin	odilecontat	4
francoisxaviermas	danielpouyllau	3
noelthiboud	nicolasdandrimont	5
pierrefenouil	duflotjeanluc	8
julienbect	lucadefeo	4
jeanpierregesbert	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
vincentleclere	etiennepariat	3
pierrickkoch	francoisetruffert	4
vorosandre	audeleblond	3
laurablasutto	danielpouyllau	3
emiliebrunet	francistrautmann	3
catusciapalamidessi	clairelemercier	4
catusciapalamidessi	claudeniatel	5
davidmonniaux	pierre1	4
juliedacos	olivierlegall1	3
teodorknapik	sorouletpillon	4
jeanbaptistemouret	fredericclavert	4
cavetdominique	yannbonnet	3
fouillet	christineollendorff	3
franckinfodocbib1	williamtriggs	4
fredericdavitoria	valeriehurtevent1	3
guillaumecabanac	danielbourrion	4
odilehennaut	emmanuelthome	3
actessud	charlesruelle	33
pierrenaegelen	jeannevarasco	4
anicetrohee	adrienchopin	3
sandrinemalotaux	christofschoch	3
pierrenaegelen	pablorauzy	3
annebergez	frederiqueflamerie	7
hankahensens	stornecatherine	4
arramyleroux	chauvinbrigitte	3
juko	victorkalt1	4
sonneville	maicf	3
marcjeanmougin	darquy1	6
pierrenaegelen	jozefinasadowska	3
maxb	nicolaspetitdemange	3
julienbect	geoffreyharaux	4
raclet	fredericherbreteau	3
lionelrieg	veroniquecohoner	3
allia	rousseletlouis	5
griddock	hankahensens	4
bernieseek	claudeloverdo	3
christinekosmopoulos	marieevegeiger	4
2	emmanuelthome	7
magariel	marieannepaveau	6
laurent	jeanfrancoislutz	6
elodieponcet	davidbenoist	6
jozefinasadowska	cecileadamolle	3
yannbonnet	giselemaxit	3
doctorant	marielaurebretin	5
2	louisgesbert	7
odilehennaut	williamtriggs	3
benjaminguichard	cypriengay	3
chantalviala	duflotjeanluc	3
chevallierchantepie	catherinelandry	3
sylvaincrovisier1	alexiskauffmann	3
sorouletpillon	leinardifrancesca	3
stephanemagnier	juliengrenet1	3
nicolasbraudsantoni	frederiqueflamerie	5
jozefinasadowska	vincentbattesti	3
schwartzlionel	pascaltobaly	5
nikolaykovachev	vivienripoll	4
thomasletendre	gwendalb	3
francoisrevol	sorouletpillon	3
josettelapeyre	noelthiboud	5
frederiquelangue	kevinperrot	3
thomasblanchard	marindacos	3
yadlajoie	maicf	4
damienrobert	ouriachioussama	4
salvetatfrancoise	glize	6
olivierbuffet	gibierfrancois	4
pablorauzy	christineollendorff	4
oliviercleynen	allia	5
fredericclavert	agnesletouzey	3
pierreboulet1	manuelclergue	3
charara	mihaelasighireanu	4
hankahensens	cecileadamolle	6
jeansebastienkrollrabotin	josettelapeyre	3
sr	thomasletendre	4
adelineregeuniversitedestrasbourg	gesbert	4
nikolaykovachev	leclercarmelle	4
thomaslamarche	sylvaincrovisier1	3
sr	celinevautrin	3
sr	sandrinemalotaux	4
guycobolet1	nathalieduchange	3
adelineregeuniversitedestrasbourg	giselemaxit	4
raclet	sbauin	5
apincetre	ernoult	3
guillaumeaupy	abharmach	5
guillaumecabanac	nicolaslemoine	4
bernardludwig	valeryxavierlentz	3
juliedacos	louisgesbert	3
juliengrenet1	alainberetzpresidentdeluniversitedestrasbourg	3
ernoult	franckinfodocbib1	4
davidmonniaux	sarraderafaele	3
dominiqueroux	bibliothequeuniversitairedeslanguesetcivilisations	3
olivierpantale	dissemin	4
martinecoppet	celialentretien	3
aurelienberra	sandrinemalotaux	4
frederichelein	fabienlabarthe	5
frederichelein	marieannepaveau	5
horatiucirstea	benjaminguichard	3
henrigaly	miklarzclement	5
vincentdanjean	noelthiboud	5
samsond	eliemichel	5
juliegautierphaneuf	pascalfouche	5
guillaumecabanac	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
juliengrenet1	thomaslamarche	6
odilecontat	geoffreyharaux	4
jeanfrancoislutz	guillainpotron	6
samsond	salvetatfrancoise	4
francoisparreau	hubertguillaud	3
mariehelenedacos	vincentreverdy	4
jacquesmillet	virgileandreani	4
hugogimbert	clairelemercier	4
durandaline	rousseletlouis	3
francoisparreau	bernardteissier	4
jeremienuel	danielpouyllau	3
christofschoch	francoisxaviermas	3
leboecla	sandrinemalotaux	4
florencebouillon	pierrickgaudry	3
davidmonniaux	buloismichael	4
jeanchristophebach	aeris	3
gaelleriverieux	sbauin	5
marcchardin	stornecatherine	3
inradistodilehologne	inptoulouseinstitutnationalpolytechniquedetoulouse	5
julienbect	henrigaly	5
horatiucirstea	oliviercleynen	4
martinecourbincoulaud	mauleskinemouraby	3
emmanuellecorne	valeriehurtevent1	8
rousseletlouis	ouriachioussama	3
kevinperrot	emmanuelthome	3
guillaumecabanac	amicfrouvelle	4
romainbazile	cecileadamolle	3
benoitrkloeckner	valleemaxime	3
annecanteaut	laurentlyaudet	3
antoninchambolle	mariehelenedacos	3
roux3	vorosandre	3
hugol	hugogimbert	5
aymerich	ralphmatthes	4
christophepavlides	dissemin	3
damienrobert	christofschoch	4
rmathis	maicf	3
inradistodilehologne	2	3
pierreboulet1	emmanuelthome	5
julianbh	ol	3
heloisegazeau	rmathis	3
frederichelein	deputeeisabelleattard	4
fredericdanielluclehobey	stephanepouyllau	3
brunodurand	laurentlopez	3
louisjachiet	lucadefeo	3
arnaudlerouzic	javellejeanpierre	3
hankahensens	benoitpier1	4
baratault	francoisparreau	4
josettelapeyre	gibierfrancois	4
olivierbuffet	cenacpeggy	3
mariehelenedacos	rmathis	5
silvanodalzilio	arnaudferraris	3
romainboistel	catherinelandry	5
jeremiedetrey	odilehennaut	3
mihaelasighireanu	francisandre	4
samsond	balmon	4
stephaniegroudiev	davidmonniaux	5
stephaniedordcrousle	juliejanody	5
jeanchristophebach	henrigaly	3
frederichelein	griddock	5
aurelienberra	hurtersavie	3
mariehelenedacos	danielpouyllau	6
fredericherbreteau	vincentreverdy	7
valeriehurtevent1	emmanuelhadoux	4
pierreboulet1	louisgesbert	6
catherinelandry	nathalieduchange	5
josettelapeyre	pierremounier	3
francoisetruffert	martinecoppet	4
marieevegeiger	deputeeisabelleattard	3
hcyinguyenvan	chantalbarutau	3
leboecla	patricetorguet	4
juliedacos	marieannepaveau	5
delphinedebarre	pierrickkoch	3
juko	courtoischantal	3
jouannigot	gaelleriverieux	3
christofschoch	sylvaincrovisier1	4
marieevegeiger	philippehoudry	4
gregoire	lerouergue1	7
imr	patricetorguet	3
antonindelpeuch	olivierlegall1	4
colettecadiou	christinekosmopoulos	3
odilehennaut	florianmoreau	3
rousseletlouis	deputeeisabelleattard	4
maicf	danielbourrion	5
marielaurebretin	manuelclergue	4
christinekosmopoulos	nicolasbraudsantoni	4
arnaudferraris	juliengrenet1	3
aymerich	josettelapeyre	4
francoisrobinet	emilegersch	7
jeanfrancoislutz	davidmonniaux	9
benjaminguichard	nieddu	3
gregallaire	laurentlyaudet	3
isabellegouat	claudeniatel	6
jeannevarasco	noelthiboud	3
louisjachiet	yadlajoie	4
benoitpier1	inptoulouseinstitutnationalpolytechniquedetoulouse	4
giselemaxit	nathalieduchange	5
damienrobert	charlenecriton	4
sarraderafaele	danielbourrion	4
clementtisserant	ernoult	5
brundominique1	glize	3
jeanchristophebach	hankahensens	3
stephaniegroudiev	eliemichel	4
oliviercleynen	marieannepaveau	3
beorchia	chevallierchantepie	4
thierryfournier	thomaslamarche	5
florencebouillon	cypriengay	3
jeanbaptistemouret	elodieponcet	5
williamtriggs	cypriengay	4
benjaminbourdon	marcmezzarobba	4
louiseberaudlefranc	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
imr	adrienchopin	3
mag	baratault	3
vorosandre	antoineamarilli	3
annebergez	jeremienuel	3
benjaminprevost	fredericchapoton	4
horatiucirstea	marindacos	4
legendre	marieannepaveau	3
consortiumcouperin	maicf	3
suzannemallet	arnalcedric	3
sylvaincrovisier1	glize	3
julienbect	noelthiboud	5
becache	vivienripoll	3
laurent	arnalcedric	4
bernadettebergeret	maisonobeluc	6
jouannigot	olivierzendra2	4
aurelienberra	2	7
samsond	cecilearmana	3
pocinho	benjaminguichard	4
matthieumoy	roux3	3
didierbailhous	philippebeauvillard	5
louisgesbert	antonindelpeuch	5
etiennepariat	juliengilet1	6
annebergez	sylvaincrovisier1	6
damienrobert	samsond	5
annickvalibouze	mathieublanchard	3
jeremiedetrey	jeanfrancoislutz	4
jeanfrancoislutz	heraultfrederic	3
gabrielllang	vivienripoll	3
charara	thomasletendre	3
stephanepouyllau	francoisducrocq	4
merlet	olivierlegall1	3
jeannevarasco	benoitpier1	6
catusciapalamidessi	javellejeanpierre	3
samsond	huguesvanbesien	4
delphinedebarre	cecileclavaud	3
xavierleroy	frederichelein	5
bernadettebergeret	agnesletouzey	3
jeanfrancoislutz	francoisxaviermas	3
bernieseek	marieannepaveau	3
gesbert	bernieseek	5
sebastienlebonnois	guillainpotron	4
celinevautrin	josettelapeyre	3
