userA	userB	score
sophiepochic	darquy1	2
veroniquecohoner	jozefinasadowska	4
alainmarois	sarraderafaele	7
sebastienbenzekry	mathieusaby	2
gesbert	sandrinemalotaux	5
jeremiebettinelli	francoisrobinet	1
cecileclavaud	chantalviala	3
maxenceguesdon	dansperber	2
antoinelejay	thierychanier	1
arnaudlerouzic	christinelebas	3
fredericdanielluclehobey	moniqueteillaud	2
mathieusaby	nicolasbraudsantoni	3
williamtriggs	durandaline	4
maxb	claudeloverdo	3
pocinho	leoducas	2
severinlemaignan	thomaslamarche	2
javellejeanpierre	maxenceguesdon	3
mariefarge1	romainboistel	1
sonneville	clairelemercier	2
huguesvanbesien	elianedaphy	2
dominiquelechaudel	christianlavault1	1
fredericmandon	celinefouga	3
adelineregeuniversitedestrasbourg	coret	1
heraultfrederic	danielpouyllau	2
roux3	geoffreyharaux	4
jacquesmillet	mariefarge1	2
arnaudlerouzic	marieevegeiger	3
huguessamyn	jeannevarasco	2
thomasletendre	nicolaslemoine	3
francoisrobinet	chantalbarutau	1
griddock	stephanebortzmeyer	1
maisonobeluc	arthurguillon	2
huguessamyn	etiennepariat	5
xavierleroy	jeremiebettinelli	4
bernadettebergeret	juliendupredebaubigny	6
christineleininger	eliemichel	2
ouriachioussama	stephaniedordcrousle	3
catusciapalamidessi	kevinperrot	3
pierrickgaudry	juliejanody	4
charlesruelle	alainmarois	2
vivienripoll	juliendupredebaubigny	5
juriconnexion	louisjachiet	1
philippebeauvillard	danielbourrion	1
celinevautrin	nikolaykovachev	3
xavierdesforges	stephanemagnier	1
virgileprevosto	thomasletendre	3
bernadettebergeret	pierrickgaudry	4
christineleininger	fabienandre	2
valerielarroque	rmathis	2
fredericherbreteau	salvetatfrancoise	2
fredericclavert	marieferrazzini	5
pablorauzy	gibierfrancois	3
alabau	sorouletpillon	4
vincentbattesti	cenacpeggy	3
julianbh	williamtriggs	5
suzannemallet	nikolaykovachev	3
xavierleroy	frederiqueflamerie	3
matthieumoy	valentinplichon	2
laurevieu	gregallaire	4
aurelienberra	mihaelasighireanu	6
fabienduprat	yannbonnet	1
noelthiboud	sarraderafaele	4
fredericdanielluclehobey	courtoischantal	1
brunoringeval	agnesletouzey	2
brunodurand	maxenceguesdon	3
heraultfrederic	mathieublanchard	3
durandaline	gaelleriverieux	2
mauleskinemouraby	mathildedacos	2
juko	chantalviala	2
pierrebauvin	isabelleramade	2
juliegautierphaneuf	thierychanier	1
arnaudferraris	nolwennmaudet	1
olivierzendra2	clementtisserant	4
guillaumequeruel	samuelhornus	1
christineollendorff	inptoulouseinstitutnationalpolytechniquedetoulouse	8
olivierchapuis	sandrinemalotaux	4
rousseauhans	manuelclergue	2
sylvainschmitz	mihaelasighireanu	3
sylvaincrovisier1	pierrickkoch	5
buloismichael	adrienchopin	1
jonathancrequer	arthurguillon	1
stephaniegroudiev	pierrev	4
louiseberaudlefranc	romainboistel	4
franckinfodocbib1	patricetorguet	5
olivierpantale	maicf	3
gittonvincent	coret	1
xavierdesforges	olivierzendra2	2
patricebellot1	francistrautmann	4
pierre1	gregallaire	4
fredericmandon	florencebouillon	3
guillaumequeruel	pierrickkoch	2
mathildedacos	vincentdanjean	4
courtoischantal	roux3	3
emmanuelthome	francoisbriat	2
jeremiedetrey	albertcohen	3
hubertguillaud	vincentleclere	1
mariehelenedacos	philippedeso	6
leclercarmelle	laurentromary	3
thierryfournier	yadlajoie	3
juliejanody	olivierlegall1	6
jeremienuel	annebergez	3
benjaminguichard	ericdaspet	3
fredericchapoton	inptoulouseinstitutnationalpolytechniquedetoulouse	1
valerielarroque	lucazeau	1
stephanepouyllau	pbernard	1
frederichelein	matthieumoy	3
jeanmarielebechec	oliviermorin1	1
francisandre	inptoulouseinstitutnationalpolytechniquedetoulouse	6
emmanuellehelly	olivierlegall1	4
laurentbercot1	salvetatfrancoise	4
gabrielllang	nolwennmaudet	4
valentinlorentz	laurentromary	1
carolinelandry	mihaelasighireanu	2
romainbazile	victorlefevre	2
juko	brunobeaufils	1
raveau	valeryxavierlentz	1
duflotjeanluc	suzannemallet	3
gambazza	charara	2
pierrev	pierremounier	2
marlenedelhaye	olivierbuffet	1
huguesvanbesien	ericdaspet	2
minpicault	albertcohen	2
raveau	jeannevarasco	4
marieferrazzini	jeannevarasco	1
roux3	oliviercleynen	6
geraldineniateldacos	violainev	2
pocinho	chantalbarutau	5
marlenedelhaye	nicolaspetitdemange	1
jeremiebettinelli	francoisrevol	3
clairesaulou	florencebouillon	2
antoineamarilli	antoninchambolle	2
vincentleclere	clairelemercier	3
gabrielllang	aymerich	2
laurentbercot1	stephanemagnier	4
valeriehurtevent1	meheut	3
adrienfabre	pascalfouche	1
virgileprevosto	bernieseek	1
martinecoppet	juriconnexion	1
sylvainpogodalla	louisgesbert	2
ernoult	inradistodilehologne	2
fredericdavitoria	laurent	2
vincentbattesti	griddock	1
stephaniegroudiev	yannbonnet	2
christineleininger	antoninchambolle	2
stornecatherine	pn	1
mauleskinemouraby	agnesraymonddenise	1
annepoupon	nicolasrs	1
xavierdesforges	sylvainribault	2
deputeeisabelleattard	alexandrenolin	2
odilecontat	anicetrohee	4
noelthiboud	ericf	2
antoineamarilli	aurelienberra	7
stephaniegroudiev	juliengilet1	5
dominiqueroux	jeanbaptistemouret	3
davidbenoist	guillaumequeruel	6
thomasletendre	francisandre	4
monnet	emmanuellehelly	1
patricebellot1	lionelrieg	3
jeremiedetrey	danielpouyllau	2
olivierzendra2	mihaelasighireanu	3
alexandrenolin	actessud	1
alainberetzpresidentdeluniversitedestrasbourg	emmanuelthome	5
emmanuelhadoux	pn	2
pascalelalot	charlenecriton	2
cavalier	sorouletpillon	4
antoineamarilli	ralphmatthes	4
mariehelenedacos	gibierfrancois	3
kevinperrot	olivierbuffet	2
pablorauzy	anicetrohee	1
allia	mag	4
yannbonnet	ericdaspet	3
aicardistephane	adrienchopin	3
julianbh	anthonymasure	3
laurevieu	arramyleroux	2
leclercarmelle	hankahensens	4
philippehoudry	thomaslamarche	2
carolinelandry	celinesmith	2
noelthiboud	adrienkrahenbuhl	2
jeanlucdeochandiano	patricetorguet	1
vincentbattesti	pierrefenouil	1
cedrictemple	favreau	1
mathildedacos	francoisparreau	3
allia	maxenceguesdon	3
valeryxavierlentz	thierychanier	2
marieannepaveau	leblancannie	2
gesbert	jeansebastienkrollrabotin	3
fredericdanielluclehobey	nicolasquenouille	2
barbarameazzi	christophepavlides	1
pocinho	raclet	4
francoislermigeaux	alainherreman	1
pierrickgaudry	maxb	3
valerielarroque	brunoringeval	2
pierrickgaudry	sorouletpillon	5
deputeeisabelleattard	jeanchristophebach	2
thomasletendre	sorouletpillon	3
aeris	marieevegeiger	3
charlesruelle	raveau	9
benoitpier1	chevallierchantepie	2
geraldineniateldacos	juliejanody	6
glize	2	4
fredericdavitoria	marcmezzarobba	2
nicolasdumoulin	isabelleramade	1
alexiskauffmann	leclercarmelle	1
martinecourbincoulaud	albertcohen	2
anthoinebourgeois	alainmarois	5
aymericpoulainmaubant	cbernault	3
pascaltobaly	claudeloverdo	2
sarraderafaele	mathildedacos	2
alexiskauffmann	eliemichel	4
paulgirard	bibliothequeuniversitairedeslanguesetcivilisations	3
francoisducrocq	remiwatrigant	4
bibliophile	fontaine	4
gabrielscherer	marcjeanmougin	3
olivierchapuis	francoisparreau	2
fredericdavitoria	pascaltobaly	3
marieannepaveau	thomasblanchard	2
monnet	jeanmarielebechec	2
darquy1	sandrinemalotaux	3
mag	isabellegouat	4
clementtisserant	claudeloverdo	3
pierrenaegelen	briot	2
jeanpierregesbert	celinefouga	5
pascalelalot	elianedaphy	3
cedrictemple	vincentdanjean	4
jeanlucdeochandiano	imr	2
audreysteinberger	damienrobert	2
juko	davidmonniaux	7
marieferrazzini	aymerich	3
mariehelenedacos	stephaniegroudiev	5
dissemin	silvanodalzilio	4
maximeaudinot	alexandredouvry	1
agnesletouzey	anicetrohee	3
hugogimbert	aurelienberra	4
jeanlouisbougeret	ol	2
hugol	ol	5
schwartzlionel	romainboistel	4
sylvainpogodalla	christinekosmopoulos	2
sarraderafaele	jeanbaptistemouret	3
valeriehurtevent1	nicolasquenouille	3
pascalelalot	fabienlabarthe	1
fizcus	nicolaslemoine	1
monnet	davidmonniaux	2
schwartzlionel	cenacpeggy	4
kevinperrot	justineancelin	1
sylvaincrovisier1	philippeschnoebelen	3
jeanlouisbougeret	vincentleclere	1
pierrickgaudry	jeanmallet	2
christinekosmopoulos	xavierleroy	4
laurentbercot1	hankahensens	9
gibierfrancois	mag	3
stephanemagnier	davidmonniaux	5
ericf	mihaelasighireanu	2
jeanmarcbocabeille	duhamellechristophe	2
virgileandreani	francoisetruffert	8
laurent	nicolasbraudsantoni	6
hubertguillaud	glize	1
leoducas	sonneville	1
ericf	revuedhistoiremoderneetcontemporaine	1
ericf	brundominique1	1
isabelleramade	benjaminprevost	1
thomasletendre	balmon	1
gambazza	agnesletouzey	2
lucazeau	adrienchopin	3
annickvalibouze	cremonini	2
geraldineniateldacos	agnesletouzey	4
vincentbattesti	nicolasdandrimont	2
laurentlhuillier	aurelienberra	2
courtoischantal	julianbh	3
veroniquecohoner	christianlavault1	2
aicardistephane	stephanebortzmeyer	2
merlet	claudeniederlender	2
favreguillaume	stephanemagnier	6
laurentlyaudet	celinefouga	4
leoducas	sylvainribault	2
manuelclergue	marielaurebretin	4
emmanuelthome	emmanuellehelly	2
albrechtzimmermann	nathalieduchange	1
arramyleroux	louisgesbert	4
cypriengay	deputeeisabelleattard	3
olivierjacquot	alainberetzpresidentdeluniversitedestrasbourg	5
alexiskauffmann	isabelleramade	1
cecileclavaud	mag	2
christinedemazieres	nikolaykovachev	2
stornecatherine	christianlavault1	1
jacquesmillet	arthurguillon	1
castelainjeanchristophe	christianlavault1	2
frederichelein	patricetorguet	2
annecanteaut	griddock	3
bernadettebergeret	raclet	3
emiliebrunet	lp	1
brunoringeval	brundominique1	2
juliejanody	delphinedebarre	4
danielpouyllau	jeanchristophebach	3
benjaminbourdon	cenacpeggy	1
aymerich	thomaslamarche	3
juliegautierphaneuf	jeremieroche	8
ernoult	abharmach	2
fredericmandon	laurapallez	1
minpicault	charlenecriton	1
maccall	baselopresse	1
francoisducrocq	alexanderdoria	3
darquy1	christianlavault1	1
sandrinemalotaux	abharmach	4
alainmarois	syndicatnationaldeledition	1
annepoupon	lucazeau	2
pierre1	ol	4
antoineamarilli	adelineregeuniversitedestrasbourg	6
romainbazile	celinefouga	2
fabienduprat	marindacos	1
salvetatfrancoise	ol	2
lerouergue1	ralphmatthes	1
xavierleroy	hurtersavie	2
aurelienberra	bernieseek	4
antoineamarilli	philippeschnoebelen	2
huguessamyn	patrickfenouil	1
francoisrobinet	francoisbriat	1
louisgesbert	christinedemazieres	1
nehemiestrupler	jeannevarasco	2
danielpouyllau	catherineperrin	2
sylvainpogodalla	sylvainschmitz	2
hcyinguyenvan	pierrenaegelen	3
emmanuelhadoux	frederiquelangue	3
guillaumeaupy	aymerich	2
quentingrimaud	elodieponcet	4
gregallaire	danielbourrion	4
fouillet	hadrienvroylandt	2
thomasletendre	anneclairelepicard	2
laurevieu	patrickmassot	1
guillaumeaupy	stornecatherine	1
epristassociationdesresponsablesistdesorganismesderecherchefrancais	syndicatnationaldeledition	1
bernardloic	laurent	1
revuedhistoiremoderneetcontemporaine	laurablasutto	1
valeriehurtevent1	audreysteinberger	2
glize	juliendupredebaubigny	2
mauran	godefroybeauvallet	1
jeansebastienkrollrabotin	samuelauthueil	2
valeriehurtevent1	adrienchopin	5
favreau	francoisrevol	1
gregoire	catherineperrin	1
pierremounier	cavalier	2
veroniquecohoner	nathalieduchange	3
samsond	deputeeisabelleattard	5
catusciapalamidessi	geraldineniateldacos	1
antoineamarilli	aicardistephane	2
bernardloic	hadrienvroylandt	1
emmanuellehelly	ralphmatthes	2
lerouergue1	romainboistel	1
gabrielllang	kevinperrot	2
laurent	remiwatrigant	3
nicolaspetitdemange	aymerich	3
nicolasdumoulin	pascaltobaly	3
danielpouyllau	deputeeisabelleattard	2
stephanemagnier	pbernard	1
hubertguillaud	williamtriggs	3
colettecadiou	marcchardin	2
martinecourbincoulaud	jeansebastienkrollrabotin	1
laurentlhuillier	fredericherbreteau	1
sylvainribault	alexandredouvry	1
fabienmalbet	frederiquelangue	2
aicardistephane	brundominique1	1
sylvainpogodalla	sonneville	1
fredericchapoton	moniqueteillaud	3
laurablasutto	etiennepariat	3
valleemaxime	jozefinasadowska	1
merlet	cbernault	1
juko	marcjeanmougin	8
brunobeaufils	francistrautmann	1
duflotjeanluc	syndicatnationaldeledition	9
chauvinbrigitte	pbernard	2
sandrinemalotaux	alexandredouvry	1
sr	alainberetzpresidentdeluniversitedestrasbourg	6
colettecadiou	antoninchambolle	2
annepoupon	barrierejeanpaul	1
rousseauhans	sandrinemalotaux	1
hugogimbert	pierrefenouil	1
isabellekrzywkowski	abharmach	2
martinecoppet	pn	1
valerielarroque	christophebrocquet	3
sarraderafaele	paulgirard	4
cypriengay	nieddu	3
valeriehurtevent1	clairelemercier	7
jacquesmillet	giselemaxit	5
thomasletendre	schwartzlionel	5
alainmarois	nicolasbarts	3
duhamellechristophe	alainherreman	1
fizcus	benjaminprevost	5
jeremieroche	pascalweil	1
hankahensens	benjaminprevost	5
jeremiedetrey	darquy1	2
bibliophile	manueladournes	7
antonindelpeuch	geoffreyharaux	2
fouillet	pierreboulet1	3
gabrielllang	fabienandre	3
patricebellot1	fizcus	3
stephaniegroudiev	geoffreyharaux	4
nolwennmaudet	chekib1	3
claudeniederlender	antoninchambolle	1
alexandredouvry	marieevegeiger	1
antoinelejay	charlenecriton	1
sergenoiraud	florianmoreau	2
benoitpier1	juliengilet1	4
stephaniegroudiev	brundominique1	3
patrickmassot	philippegambette	1
heraultfrederic	horatiucirstea	3
nicolasbarts	geoffreyharaux	1
olivierpantale	laurentromary	2
patricebellot1	emmanuellecorne	8
olivierzendra2	mauleskinemouraby	2
bernardloic	laurentlopez	1
fredericdanielluclehobey	francoisetruffert	2
mariehelenedacos	emilegersch	1
deputeeisabelleattard	cecileadamolle	4
magariel	violainev	2
minpicault	fabienmalbet	1
annickvalibouze	actessud	3
guillainpotron	cenacpeggy	1
nehemiestrupler	paulgirard	1
fredericmandon	jeansebastienkrollrabotin	1
dissemin	frederiqueflamerie	5
consortiumcouperin	elianedaphy	2
merlet	juliengilet1	1
francoisetruffert	2	4
sylvaincrovisier1	chantalbarutau	3
mauleskinemouraby	laurentromary	2
hadrienvroylandt	juliejanody	3
jeanfrancoislutz	arnaudferraris	4
sergenoiraud	paulgirard	1
colettecadiou	jaimelire	1
sophiepochic	pierre1	2
brunodurand	jeanmarielebechec	1
christofschoch	clairelemercier	6
gregoire	yvesdelavilleguerin	5
clairesaulou	hankahensens	6
thomasletendre	marielaurebretin	4
hubertguillaud	nicolasquenouille	1
fabienmalbet	alainherreman	2
valerielarroque	ludivineabd	2
maicf	francoisducrocq	5
aymericpoulainmaubant	justineancelin	2
consortiumcouperin	paulgirard	1
sergenoiraud	adrienchopin	1
benoitrkloeckner	fabienlabarthe	1
leblancannie	amicfrouvelle	1
agnesraymonddenise	nicolasbraudsantoni	2
hugol	aicardistephane	3
huguesvanbesien	jeanchristophepeyssard	3
audeleblond	jeanmarielebechec	3
christofschoch	oliviercleynen	3
raclet	stornecatherine	1
antoineamarilli	juriconnexion	1
adrienfabre	teodorknapik	4
fizcus	inptoulouseinstitutnationalpolytechniquedetoulouse	3
chekib1	damienrobert	6
jeanpierregesbert	sebastienbenzekry	4
isabelleramade	jonathancrequer	1
jeanfrancois	monnet	3
marieannepaveau	pbernard	1
arnaudferraris	amicfrouvelle	2
martinecourbincoulaud	huguesvanbesien	2
pbernard	justineancelin	1
bernieseek	catherineperrin	3
consortiumcouperin	jeremiebettinelli	1
danielbourrion	pascalweil	1
miklarzclement	catherinelandry	4
jeremienuel	martinecoppet	1
samsond	emmanueld	1
gregoire	davidbaelde	2
juko	frederiquelangue	3
chauvinbrigitte	hurtersavie	2
jeremiedetrey	emmanuelhadoux	3
kevinperrot	nolwennmaudet	3
sylvainpogodalla	sgl	2
fredericclavert	bibliothequeuniversitairedeslanguesetcivilisations	4
williamtriggs	stephanepouyllau	4
cedrictemple	matthieumoy	1
juliengilet1	davidmonniaux	4
dsa	bernadettebergeret	2
fabienduprat	eliemichel	1
benoitpier1	gabrielscherer	4
nathalieduchange	agnesletouzey	2
cenacpeggy	brunobeaufils	2
hugogimbert	marlenedelhaye	1
virgileandreani	elodieponcet	6
merlet	griddock	2
frederichelein	hcyinguyenvan	5
ratsimandravasuzanne	louisjachiet	4
cavalier	marcjeanmougin	2
superchaton	favreau	1
philippeschnoebelen	fredericchapoton	3
pierrev	pablorauzy	4
kevinperrot	doctorant	2
colettecadiou	benjaminguichard	2
florianmoreau	albrechtzimmermann	2
arramyleroux	christineleininger	2
marlenedelhaye	stephanemagnier	1
magariel	charara	3
sergenoiraud	mathieublanchard	1
jeanpierregesbert	durandaline	4
brunodurand	gambazza	3
bernardloic	eliemichel	1
vivienripoll	chantalbarutau	3
maisonobeluc	celinevautrin	3
alaincimino	gesbert	3
nolwennmaudet	valleemaxime	1
laurablasutto	yadlajoie	3
franckinfodocbib1	hugol	5
emiliebrunet	nikolaykovachev	6
davidbenoist	2	8
gregallaire	emmanuellecorne	7
violainev	gaelbordet	1
emmanuellecorne	giselemaxit	7
antoineamarilli	prescillialagarrigue	2
coret	carolinelandry	3
teodorknapik	fredericherbreteau	3
veroniquecohoner	nicolasbraudsantoni	2
gesbert	hurtersavie	5
maisonobeluc	francoisxaviermas	5
antoineamarilli	pablorauzy	6
jeanfrancois	rousseauhans	2
pascalearaujo	nolwennmaudet	2
laurevieu	hurtersavie	3
raclet	thierychanier	2
francoisxaviermas	patrickfenouil	1
chantalbarutau	alexandrenolin	4
hadrienvroylandt	yannbonnet	1
sarraderafaele	maccall	1
mathieuperona	lionelrieg	2
roux3	heloisegazeau	4
apincetre	catherineperrin	3
pierrenaegelen	thomasblanchard	2
gabrielscherer	philippegambette	2
aubry1	becache	1
stephaniegroudiev	mathildedacos	5
jeremiedetrey	oliviercleynen	3
abharmach	ol	2
victorlefevre	emmanuellecorne	3
louisgesbert	charlesruelle	1
romainbazile	miklarzclement	2
antoineamarilli	brunobeaufils	1
cecileclavaud	elodieponcet	5
ouriachioussama	gwendalb	1
vincentreverdy	favreau	3
xavierdesforges	agnesletouzey	2
benoitpier1	jeankempf	3
laurentlyaudet	antoineamarilli	4
juliengilet1	nicolasbarts	3
christineleininger	darquy1	2
balmon	marieevegeiger	2
hankahensens	pbernard	2
valeriehurtevent1	mauran	3
ericdaspet	alexanderdoria	2
anthoinebourgeois	laurent	5
celinesmith	jeanmallet	1
maxb	caroleb	4
annickvalibouze	odilecontat	5
clementtisserant	salvetatfrancoise	3
mathieuperona	vincentdanjean	3
minpicault	courtoischantal	1
pocinho	bibliothequeuniversitairedeslanguesetcivilisations	1
patrickmassot	danielpouyllau	1
veroniquecohoner	marielaurebretin	4
philippehoudry	mathieusaby	2
gesbert	olivierlegall1	7
jeanfrancoislutz	baratault	7
stephanemagnier	chevallierchantepie	5
sebastienbenzekry	danielbourrion	3
emiliebrunet	valeryxavierlentz	6
gibierfrancois	mariefarge1	1
emmanuelhadoux	chauvinbrigitte	5
thierryfournier	olivierbuffet	1
bernardludwig	emmanuelhadoux	2
darquy1	agnesraymonddenise	4
sylvainpogodalla	jeanmallet	1
brunoringeval	philippegambette	1
hcyinguyenvan	jeanchristophebach	4
sylvainschmitz	francoisducrocq	2
adelineregeuniversitedestrasbourg	fredericdavitoria	2
remiwatrigant	pascalweil	4
nolwennmaudet	pierreboulet1	4
virgileandreani	christianlavault1	2
helenebourguignon	hugol	1
christofschoch	abharmach	1
stephaniegroudiev	patricebellot1	6
alexiskauffmann	dansperber	1
epristassociationdesresponsablesistdesorganismesderecherchefrancais	delphinedebarre	3
guillaumequeruel	celinevautrin	5
chantalviala	delphinedebarre	4
benjaminguichard	philippedeso	3
laurentlyaudet	pierrebauvin	2
jeanlouisbougeret	juliengrenet1	1
jeremienuel	pierrickgaudry	2
olivierchapuis	pierrefenouil	1
jeanlouisbougeret	nolwennmaudet	3
allia	jeanpierregesbert	9
merlet	manuelclergue	2
samuelauthueil	vorosandre	2
hugogimbert	violainev	3
thomasletendre	agnesraymonddenise	1
dominiquelechaudel	chauvinbrigitte	3
doctorant	juliedacos	2
schwartzlionel	fabienlabarthe	2
jaimelire	antoninchambolle	1
magariel	samuelauthueil	1
romainboistel	marielaurebretin	6
dominiqueroux	clementtisserant	4
sebastienlebonnois	rousseauhans	1
ouriachioussama	editionsgallimard	1
laurevieu	rmathis	1
louisgesbert	thomaslamarche	3
olivierjacquot	jeanchristophebach	3
sergenoiraud	dansperber	1
antoineamarilli	mariefarge1	2
meheut	aicardistephane	2
souzani	antonindelpeuch	2
sergenoiraud	brundominique1	1
alainmarois	geraldineniateldacos	8
sebastienbenzekry	davidmonniaux	4
christineleininger	fredericmandon	2
thierryfournier	dominiqueroux	4
mathildedacos	valeryxavierlentz	2
jeanpierregesbert	aymerich	6
consortiumcouperin	nicolasbraudsantoni	3
maisonobeluc	laurapallez	3
albrechtzimmermann	alabau	1
dissemin	paulgirard	2
agnesraymonddenise	valentinplichon	2
simona	stephanepouyllau	2
maisonobeluc	hugogimbert	3
sebastienbenzekry	francoisparreau	1
frederiqueflamerie	pierrefenouil	1
olivierchapuis	emmanuelthome	3
samuelauthueil	gregallaire	2
laurentlhuillier	thierychanier	2
virgileprevosto	abharmach	4
louiseberaudlefranc	nieddu	2
samuelhornus	giselemaxit	2
cecileclavaud	benjaminbourdon	3
arramyleroux	pascalearaujo	2
pierrenaegelen	emilegersch	1
sylvainschmitz	prescillialagarrigue	2
gabrielllang	julianbh	3
maximeaudinot	paulgirard	1
arnaudlerouzic	antonindelpeuch	3
